time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.162472212592,0.158757648367,11.8110662923,0.0131031436005,0.0391937626774,0.0,-0.353192279979,0.228754783855,3.08496008782,-0.069918298066,-0.00653957701994,0.0,484.3797920702679,483.3606369347555,483.95791420972904,481.23365757294556
1.3800000000000008,-0.184483363921,0.172770810588,11.9992760297,0.0170304359409,0.0401037435854,0.0,-0.380584955057,0.238783252064,3.18839862901,-0.102361842627,0.00481924024665,0.0,446.681472959738,447.606884886816,448.7636895320765,446.1170765168359
1.4400000000000008,-0.208219684868,0.187460939821,12.1949337369,0.014815760289,0.0441634786804,0.0,-0.41102888219,0.250616698661,3.33309449185,-0.0818211166125,0.0249243909859,0.0,459.7905663530679,461.38057265696864,459.83101443322636,461.44792979063624
1.5000000000000009,-0.233916930968,0.202825223718,12.4004171134,0.0117387995211,0.0464497023899,0.0,-0.445774726883,0.2611496544,3.51579507201,-0.0681448350102,0.0335391328126,0.0,472.99976831500356,473.66290963472096,471.8804236188664,472.930649962286
1.560000000000001,-0.261812914805,0.218766875363,12.6181646149,0.0087819733408,0.0484561976655,0.0,-0.484304451204,0.269888201375,3.74172785209,-0.0810612735306,0.0314798805619,0.0,486.7494938719196,486.59566971582166,486.97609198592227,486.00535093839983
1.620000000000001,-0.291893141826,0.235122096948,12.8458533973,0.00391633928638,0.0503737362112,0.0,-0.518551253505,0.274780529774,3.8475370929,-0.0811634643206,0.0324910294794,0.0,451.86558683753344,451.9474441307752,452.66410887750277,452.6507037537136
1.680000000000001,-0.324060828926,0.251668104277,13.0795911994,6.28225936204,0.0539446107499,0.0,-0.554067376595,0.276258046904,3.94337166029,-0.0801858897258,0.0172905586771,0.0,450.947610419828,449.7181776222068,449.54558533156523,449.6196068318136
1.740000000000001,-0.358391709637,0.268207391058,13.3184367374,6.27814591387,0.0561144605733,0.0,-0.590486973644,0.274656651231,4.01786880267,-0.0906149464644,0.0278092791327,0.0,444.1778738711975,445.0397318299649,443.850767742561,442.9882182600531
1.8000000000000012,-0.394902778753,0.284569426937,13.5606890267,6.27277897355,0.0609745495469,0.0,-0.627013483485,0.27024262207,4.05702931029,-0.088679252826,0.00700246903131,0.0,434.20754196205894,432.4583718975942,433.2960252522847,433.45174679708873
1.8600000000000012,-0.433754652825,0.300555000652,13.806335959,6.26775748256,0.0637063505424,0.0,-0.668321527986,0.262126005225,4.13090495046,-0.0959915431739,-0.0108959276146,0.0,444.8819756080127,443.41390469919645,445.75138176354295,445.1464148614097
1.9200000000000013,-0.475065797558,0.315979917185,14.055290497,6.26549718318,0.0663726958157,0.0,-0.708941430098,0.251813350033,4.16741685427,-0.0766654327889,0.00790041151235,0.0,432.90375135837854,434.4826968629003,432.52482422178497,434.14260972801554
1.9800000000000013,-0.518878613288,0.330734458664,14.3067330205,6.26202149803,0.0668466149462,0.0,-0.751525112099,0.239670818181,4.21381249214,-0.0661889826924,0.00789512178003,0.0,437.1541674857151,437.1536113379938,436.4949534756877,437.36418859860515
2.0400000000000014,-0.565544192988,0.344652459104,14.5651595902,6.26934591227,0.0684282352512,0.0,-0.804147563652,0.225166814292,4.39968407082,-0.104226013204,-0.00489747104171,0.0,480.2480214172268,479.2765905447206,481.8045725965674,478.91535401919174
2.1000000000000014,-0.615072641251,0.357887143696,14.8299366454,6.2647069649,0.0698660782969,0.0,-0.846919105424,0.215555567214,4.42609054497,-0.0914554298007,0.00836781456129,0.0,432.4022332034773,433.5184299002714,431.66024879880644,432.7277781295671
2.1600000000000015,-0.667089489291,0.370486765814,15.0948176643,6.25939791736,0.0704121702105,0.0,-0.8870347868,0.203988832846,4.40334551478,-0.0974346025276,0.00976064878702,0.0,416.677723029241,416.7993692248702,416.7785947937788,416.2475815888241
2.2200000000000015,-0.721902079859,0.382179623462,15.3636361797,6.25661862715,0.0717998859798,0.0,-0.940159269294,0.185463724775,4.55663568618,-0.0794139492699,0.0184444240148,0.0,471.6742919023632,472.3443873483272,471.40999265527324,472.79405635365094
2.2800000000000016,-0.779911745714,0.392705847512,15.6413356774,6.25290603728,0.0729413482992,0.0,-0.993585052773,0.165038523066,4.69939875032,-0.0919153901827,0.0196141274862,0.0,471.05079423280074,471.14117494024254,469.80172435767446,468.8259926030068
2.3400000000000016,-0.841055836206,0.401959321924,15.9262511751,6.24751601188,0.0742332053547,0.0,-1.04465883645,0.14287252902,4.79733334217,-0.0890626759323,0.0223180681285,0.0,457.78856624237784,458.00366467776183,457.80917827408086,458.02945856014816
2.4000000000000017,-0.905462130126,0.409711788718,16.2192576687,6.24754356106,0.0764252771271,0.0,-1.10240677762,0.115549569492,4.96876876113,-0.0648466794063,0.0313061349299,0.0,480.5473095152145,481.22828413619027,479.8268081181404,481.6571082158882
2.4600000000000017,-0.973096785186,0.416008000621,16.5185348537,6.2588400998,0.0848350308338,0.0,-1.15282165748,0.0953520794146,5.00688284064,-0.0233395770408,0.0581274634545,0.0,440.76585536023623,442.9781587473517,440.0935224554955,443.5144670404928
2.520000000000002,-1.04427523739,0.421179363792,16.8244752393,6.26311354899,0.0883202874713,0.0,-1.22012983819,0.0775104685205,5.19024140187,0.00158124835159,0.0558529601932,0.0,485.68631302202135,485.517633149944,486.1686945103902,488.03264819106516
2.580000000000002,-1.11912871308,0.425464879494,17.136410217,6.26335507539,0.0917496434496,0.0,-1.27529818105,0.0653705609,5.20744704583,-0.00398194134425,0.0513629426938,0.0,437.41493698714413,437.04282061012196,438.17472621507585,437.7119271566862
